year,mon,day,event,begin,max,end,class,region,flare_class,flare_class_idx,matched_image,image_name
2024,2,12,9760,15:31,15:48,16:03,M1.4,3576,M,3,/content/drive/MyDrive/Data Skripsi/2024/02/12/20240212_154722_512_0171.jpg,20240212_154722_512_0171.jpg
2024,2,12,9840,20:35,21:17,21:51,M2.6,,M,3,/content/drive/MyDrive/Data Skripsi/2024/02/12/20240212_211710_512_0171.jpg,20240212_211710_512_0171.jpg
2024,2,13,9890,1:32,1:38,1:45,C4.9,3583,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/13/20240213_013658_512_0171.jpg,20240213_013658_512_0171.jpg
2024,2,13,9940,7:28,7:59,8:16,C5.0,,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/13/20240213_075646_512_0171.jpg,20240213_075646_512_0171.jpg
2024,2,13,9960,12:12,12:19,12:23,C3.1,3583,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/13/20240213_121622_512_0171.jpg,20240213_121622_512_0171.jpg
2024,2,13,9970,13:05,13:12,13:29,C1.8,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/13/20240213_131534_512_0171.jpg,20240213_131534_512_0171.jpg
2024,2,13,10,16:56,17:06,17:14,C3.1,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/13/20240213_170710_512_0171.jpg,20240213_170710_512_0171.jpg
2024,2,13,30,19:49,19:57,20:09,C3.3,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/13/20240213_195734_512_0171.jpg,20240213_195734_512_0171.jpg
2024,2,14,70,0:47,0:59,1:26,C2.5,,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/14/20240214_005646_512_0171.jpg,20240214_005646_512_0171.jpg
2024,2,14,80,1:26,1:31,1:35,C2.2,,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/14/20240214_012710_512_0171.jpg,20240214_012710_512_0171.jpg
2024,2,14,110,3:02,3:10,3:23,M1.0,3582,M,3,/content/drive/MyDrive/Data Skripsi/2024/02/14/20240214_030622_512_0171.jpg,20240214_030622_512_0171.jpg
2024,2,14,140,6:12,6:26,6:37,C3.0,3584,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/14/20240214_062622_512_0171.jpg,20240214_062622_512_0171.jpg
2024,2,14,150,6:49,6:54,6:59,C3.6,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/14/20240214_065722_512_0171.jpg,20240214_065722_512_0171.jpg
2024,2,14,160,7:26,7:35,7:42,M1.0,3576,M,3,/content/drive/MyDrive/Data Skripsi/2024/02/14/20240214_073734_512_0171.jpg,20240214_073734_512_0171.jpg
2024,2,14,180,8:37,8:44,9:00,C2.4,3584,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/14/20240214_084610_512_0171.jpg,20240214_084610_512_0171.jpg
2024,2,14,190,9:16,9:26,9:31,C2.6,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/14/20240214_092558_512_0171.jpg,20240214_092558_512_0171.jpg
2024,2,14,200,9:54,10:06,10:12,C4.6,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/14/20240214_100658_512_0171.jpg,20240214_100658_512_0171.jpg
2024,2,14,210,10:25,10:29,10:34,C2.8,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/14/20240214_102634_512_0171.jpg,20240214_102634_512_0171.jpg
2024,2,14,270,14:26,14:31,14:37,C3.8,3584,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/14/20240214_142722_512_0171.jpg,20240214_142722_512_0171.jpg
2024,2,14,280,14:49,14:54,14:59,C2.6,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/14/20240214_145646_512_0171.jpg,20240214_145646_512_0171.jpg
2024,2,14,290,15:15,15:19,15:23,C3.4,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/14/20240214_151710_512_0171.jpg,20240214_151710_512_0171.jpg
2024,2,14,300,16:01,16:07,16:15,C3.0,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/14/20240214_160722_512_0171.jpg,20240214_160722_512_0171.jpg
2024,2,14,330,17:53,17:56,18:03,C7.5,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/14/20240214_175622_512_0171.jpg,20240214_175622_512_0171.jpg
2024,2,14,350,20:20,20:28,20:34,C2.5,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/14/20240214_202622_512_0171.jpg,20240214_202622_512_0171.jpg
2024,2,14,360,21:33,21:47,21:54,C2.3,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/14/20240214_214634_512_0171.jpg,20240214_214634_512_0171.jpg
2024,2,14,370,22:21,22:30,22:35,C2.3,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/14/20240214_222722_512_0171.jpg,20240214_222722_512_0171.jpg
2024,2,14,380,23:19,23:27,23:34,C2.2,,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/14/20240214_232634_512_0171.jpg,20240214_232634_512_0171.jpg
2024,2,15,390,0:08,0:18,0:44,C2.8,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/15/20240215_001710_512_0171.jpg,20240215_001710_512_0171.jpg
2024,2,15,550,0:44,0:51,0:59,C3.8,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/15/20240215_004610_512_0171.jpg,20240215_004610_512_0171.jpg
2024,2,15,400,2:26,2:35,2:41,C2.9,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/15/20240215_023646_512_0171.jpg,20240215_023646_512_0171.jpg
2024,2,15,410,3:34,3:40,3:44,C2.4,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/15/20240215_033558_512_0171.jpg,20240215_033558_512_0171.jpg
2024,2,15,430,5:12,5:20,5:29,C2.1,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/15/20240215_051610_512_0171.jpg,20240215_051610_512_0171.jpg
2024,2,15,570,5:36,5:40,5:44,C4.0,3587,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/15/20240215_053658_512_0171.jpg,20240215_053658_512_0171.jpg
2024,2,15,450,7:42,8:11,8:33,C5.1,3586,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/15/20240215_080634_512_0171.jpg,20240215_080634_512_0171.jpg
2024,2,15,480,9:51,9:58,10:02,C2.4,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/15/20240215_095658_512_0171.jpg,20240215_095658_512_0171.jpg
2024,2,15,490,10:08,10:24,10:53,C4.5,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/15/20240215_102622_512_0171.jpg,20240215_102622_512_0171.jpg
2024,2,15,500,11:09,11:13,11:17,C3.3,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/15/20240215_111634_512_0171.jpg,20240215_111634_512_0171.jpg
2024,2,15,510,11:39,11:42,11:51,C2.7,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/15/20240215_114634_512_0171.jpg,20240215_114634_512_0171.jpg
2024,2,15,520,12:09,12:16,12:21,C2.6,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/15/20240215_121734_512_0171.jpg,20240215_121734_512_0171.jpg
2024,2,15,580,14:46,14:56,15:13,C4.3,3583,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/15/20240215_145634_512_0171.jpg,20240215_145634_512_0171.jpg
2024,2,15,600,15:13,15:20,15:25,C4.7,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/15/20240215_151710_512_0171.jpg,20240215_151710_512_0171.jpg
2024,2,15,610,16:50,17:07,17:21,M1.8,3576,M,3,/content/drive/MyDrive/Data Skripsi/2024/02/15/20240215_170634_512_0171.jpg,20240215_170634_512_0171.jpg
2024,2,15,630,18:08,18:13,18:21,C8.1,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/15/20240215_181622_512_0171.jpg,20240215_181622_512_0171.jpg
2024,2,15,640,22:35,22:42,22:48,C2.6,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/15/20240215_224646_512_0171.jpg,20240215_224646_512_0171.jpg
2024,2,15,660,23:53,0:27,0:53,C3.9,3588,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/15/20240215_235634_512_0171.jpg,20240215_235634_512_0171.jpg
2024,2,16,670,1:58,2:04,2:09,C3.2,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/16/20240216_020734_512_0171.jpg,20240216_020734_512_0171.jpg
2024,2,16,680,2:39,2:51,2:57,M1.5,3576,M,3,/content/drive/MyDrive/Data Skripsi/2024/02/16/20240216_025634_512_0171.jpg,20240216_025634_512_0171.jpg
2024,2,16,700,6:42,6:53,6:58,X2.5,3576,X,4,/content/drive/MyDrive/Data Skripsi/2024/02/16/20240216_065646_512_0171.jpg,20240216_065646_512_0171.jpg
2024,2,16,770,16:15,16:36,16:56,C6.1,3586,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/16/20240216_163546_512_0171.jpg,20240216_163546_512_0171.jpg
2024,2,16,780,18:19,18:31,18:41,C8.9,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/16/20240216_182710_512_0171.jpg,20240216_182710_512_0171.jpg
2024,2,16,800,18:41,18:46,18:51,C8.2,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/16/20240216_184658_512_0171.jpg,20240216_184658_512_0171.jpg
2024,2,16,790,20:13,20:23,20:37,C3.5,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/16/20240216_202658_512_0171.jpg,20240216_202658_512_0171.jpg
2024,2,16,810,21:57,22:09,22:16,M3.0,3576,M,3,/content/drive/MyDrive/Data Skripsi/2024/02/16/20240216_220658_512_0171.jpg,20240216_220658_512_0171.jpg
2024,2,16,830,23:46,23:56,0:08,C2.7,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/16/20240216_235622_512_0171.jpg,20240216_235622_512_0171.jpg
2024,2,17,860,3:19,3:23,3:27,C2.3,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/17/20240217_032610_512_0171.jpg,20240217_032610_512_0171.jpg
2024,2,17,870,5:44,5:59,6:27,C5.2,3583,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/17/20240217_055646_512_0171.jpg,20240217_055646_512_0171.jpg
2024,2,17,880,9:37,10:35,11:06,C5.5,3583,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/17/20240217_103622_512_0171.jpg,20240217_103622_512_0171.jpg
2024,2,17,890,12:24,12:36,12:54,C2.9,,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/17/20240217_123646_512_0171.jpg,20240217_123646_512_0171.jpg
2024,2,17,950,17:43,18:20,18:22,C7.4,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/17/20240217_181646_512_0171.jpg,20240217_181646_512_0171.jpg
2024,2,17,970,18:22,18:34,18:41,C7.9,3584,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/17/20240217_183622_512_0171.jpg,20240217_183622_512_0171.jpg
2024,2,18,1010,0:09,0:16,0:27,C2.7,3583,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/18/20240218_001622_512_0171.jpg,20240218_001622_512_0171.jpg
2024,2,18,1040,2:30,2:42,2:50,C3.5,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/18/20240218_023646_512_0171.jpg,20240218_023646_512_0171.jpg
2024,2,18,1050,2:50,2:53,2:57,C3.8,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/18/20240218_025634_512_0171.jpg,20240218_025634_512_0171.jpg
2024,2,18,1070,3:35,4:05,4:18,C5.0,3583,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/18/20240218_040710_512_0171.jpg,20240218_040710_512_0171.jpg
2024,2,18,1130,11:59,12:08,12:12,C2.6,3583,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/18/20240218_120658_512_0171.jpg,20240218_120658_512_0171.jpg
2024,2,18,1190,23:28,23:34,23:42,C1.7,3583,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/18/20240218_233746_512_0171.jpg,20240218_233746_512_0171.jpg
2024,2,18,1200,23:42,23:51,23:55,C1.7,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/18/20240218_234722_512_0171.jpg,20240218_234722_512_0171.jpg
2024,2,19,1210,0:03,0:11,0:17,C2.1,3576,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/19/20240219_000646_512_0171.jpg,20240219_000646_512_0171.jpg
2024,2,19,1220,1:41,1:47,1:54,C1.9,3583,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/19/20240219_014634_512_0171.jpg,20240219_014634_512_0171.jpg
2024,2,19,1280,6:17,6:40,7:08,C2.6,3583,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/19/20240219_063622_512_0171.jpg,20240219_063622_512_0171.jpg
2024,2,19,1290,7:45,7:49,7:54,C2.6,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/19/20240219_074622_512_0171.jpg,20240219_074622_512_0171.jpg
2024,2,19,1300,8:26,8:36,8:53,C3.4,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/19/20240219_083634_512_0171.jpg,20240219_083634_512_0171.jpg
2024,2,19,1310,9:34,9:40,9:58,C6.7,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/19/20240219_093658_512_0171.jpg,20240219_093658_512_0171.jpg
2024,2,19,1350,12:39,12:47,12:52,C5.7,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/19/20240219_124634_512_0171.jpg,20240219_124634_512_0171.jpg
2024,2,19,1380,16:37,16:44,16:58,C2.0,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/19/20240219_164634_512_0171.jpg,20240219_164634_512_0171.jpg
2024,2,19,1410,22:39,22:46,22:58,C2.7,3583,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/19/20240219_224658_512_0171.jpg,20240219_224658_512_0171.jpg
2024,2,20,1550,15:47,15:56,16:06,C2.8,3584,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/20/20240220_155646_512_0171.jpg,20240220_155646_512_0171.jpg
2024,2,20,1560,16:56,17:12,17:30,C2.7,,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/20/20240220_171710_512_0171.jpg,20240220_171710_512_0171.jpg
2024,2,21,1600,0:32,0:37,0:41,C2.4,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/21/20240221_003734_512_0171.jpg,20240221_003734_512_0171.jpg
2024,2,21,1610,0:44,0:58,1:16,C3.0,3583,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/21/20240221_005658_512_0171.jpg,20240221_005658_512_0171.jpg
2024,2,21,1620,1:55,2:17,2:42,C4.3,,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/21/20240221_021558_512_0171.jpg,20240221_021558_512_0171.jpg
2024,2,21,1630,3:38,4:04,4:35,C2.4,,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/21/20240221_040710_512_0171.jpg,20240221_040710_512_0171.jpg
2024,2,21,1640,7:31,7:35,7:39,C1.7,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/21/20240221_073658_512_0171.jpg,20240221_073658_512_0171.jpg
2024,2,21,1650,10:22,10:27,10:32,C1.7,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/21/20240221_102610_512_0171.jpg,20240221_102610_512_0171.jpg
2024,2,21,1670,13:09,13:15,13:19,C1.4,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/21/20240221_131558_512_0171.jpg,20240221_131558_512_0171.jpg
2024,2,21,1680,13:41,13:52,14:03,C2.1,,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/21/20240221_134658_512_0171.jpg,20240221_134658_512_0171.jpg
2024,2,21,1700,14:14,14:21,14:25,C1.9,,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/21/20240221_141634_512_0171.jpg,20240221_141634_512_0171.jpg
2024,2,21,1730,15:39,16:02,16:42,C4.1,,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/21/20240221_155646_512_0171.jpg,20240221_155646_512_0171.jpg
2024,2,21,1760,18:14,18:25,18:32,C3.4,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/21/20240221_182622_512_0171.jpg,20240221_182622_512_0171.jpg
2024,2,21,1770,19:22,19:29,19:33,C3.3,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/21/20240221_192622_512_0171.jpg,20240221_192622_512_0171.jpg
2024,2,21,1780,20:32,20:37,20:41,C4.0,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/21/20240221_203646_512_0171.jpg,20240221_203646_512_0171.jpg
2024,2,21,1790,22:21,22:31,22:38,C3.7,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/21/20240221_222710_512_0171.jpg,20240221_222710_512_0171.jpg
2024,2,21,1850,22:38,22:42,22:46,C4.3,,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/21/20240221_224558_512_0171.jpg,20240221_224558_512_0171.jpg
2024,2,21,1810,22:52,23:07,23:14,X1.8,3590,X,4,/content/drive/MyDrive/Data Skripsi/2024/02/21/20240221_230634_512_0171.jpg,20240221_230634_512_0171.jpg
2024,2,22,1890,3:40,3:47,3:51,C4.0,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/22/20240222_034646_512_0171.jpg,20240222_034646_512_0171.jpg
2024,2,22,1910,6:17,6:32,6:40,X1.7,3590,X,4,/content/drive/MyDrive/Data Skripsi/2024/02/22/20240222_063634_512_0171.jpg,20240222_063634_512_0171.jpg
2024,2,22,1940,11:32,11:39,11:43,C3.4,,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/22/20240222_113658_512_0171.jpg,20240222_113658_512_0171.jpg
2024,2,22,1990,15:27,15:35,15:41,C3.4,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/22/20240222_153634_512_0171.jpg,20240222_153634_512_0171.jpg
2024,2,22,2000,16:17,16:29,16:38,C9.4,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/22/20240222_162622_512_0171.jpg,20240222_162622_512_0171.jpg
2024,2,22,2010,17:08,17:16,17:20,C4.6,,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/22/20240222_171646_512_0171.jpg,20240222_171646_512_0171.jpg
2024,2,22,2020,17:45,17:57,18:15,C4.5,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/22/20240222_175710_512_0171.jpg,20240222_175710_512_0171.jpg
2024,2,22,2060,20:29,20:46,21:03,M4.8,3590,M,3,/content/drive/MyDrive/Data Skripsi/2024/02/22/20240222_204658_512_0171.jpg,20240222_204658_512_0171.jpg
2024,2,22,2090,22:08,22:34,22:43,X6.3,3590,X,4,/content/drive/MyDrive/Data Skripsi/2024/02/22/20240222_223710_512_0171.jpg,20240222_223710_512_0171.jpg
2024,2,23,2160,6:16,6:33,6:48,C8.7,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/23/20240223_063646_512_0171.jpg,20240223_063646_512_0171.jpg
2024,2,23,2190,9:43,9:54,10:09,C3.8,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/23/20240223_095622_512_0171.jpg,20240223_095622_512_0171.jpg
2024,2,23,2200,10:09,10:15,10:19,C3.8,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/23/20240223_101646_512_0171.jpg,20240223_101646_512_0171.jpg
2024,2,23,2220,13:12,13:28,13:54,M1.0,3590,M,3,/content/drive/MyDrive/Data Skripsi/2024/02/23/20240223_132622_512_0171.jpg,20240223_132622_512_0171.jpg
2024,2,23,2250,15:41,15:53,16:06,M1.4,3590,M,3,/content/drive/MyDrive/Data Skripsi/2024/02/23/20240223_155634_512_0171.jpg,20240223_155634_512_0171.jpg
2024,2,23,2280,17:26,17:47,18:07,M2.6,3590,M,3,/content/drive/MyDrive/Data Skripsi/2024/02/23/20240223_174658_512_0171.jpg,20240223_174658_512_0171.jpg
2024,2,23,2340,20:26,20:39,20:49,C5.4,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/23/20240223_203558_512_0171.jpg,20240223_203558_512_0171.jpg
2024,2,23,2380,21:08,21:15,21:26,C6.0,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/23/20240223_211546_512_0171.jpg,20240223_211546_512_0171.jpg
2024,2,23,2390,23:06,23:13,23:19,C4.9,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/23/20240223_231634_512_0171.jpg,20240223_231634_512_0171.jpg
2024,2,24,2410,0:56,1:05,1:20,C3.5,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/24/20240224_010622_512_0171.jpg,20240224_010622_512_0171.jpg
2024,2,24,2440,3:32,3:53,4:17,C5.9,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/24/20240224_035658_512_0171.jpg,20240224_035658_512_0171.jpg
2024,2,24,2450,5:17,5:34,5:58,C3.3,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/24/20240224_053610_512_0171.jpg,20240224_053610_512_0171.jpg
2024,2,24,2460,6:21,6:34,6:44,M4.5,3590,M,3,/content/drive/MyDrive/Data Skripsi/2024/02/24/20240224_063558_512_0171.jpg,20240224_063558_512_0171.jpg
2024,2,24,2480,8:03,8:11,8:20,C4.4,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/24/20240224_080710_512_0171.jpg,20240224_080710_512_0171.jpg
2024,2,24,2500,9:07,9:13,9:24,C5.3,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/24/20240224_091634_512_0171.jpg,20240224_091634_512_0171.jpg
2024,2,24,2510,10:17,10:27,10:32,C2.7,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/24/20240224_102710_512_0171.jpg,20240224_102710_512_0171.jpg
2024,2,24,2520,10:32,10:57,11:03,M2.2,3590,M,3,/content/drive/MyDrive/Data Skripsi/2024/02/24/20240224_105610_512_0171.jpg,20240224_105610_512_0171.jpg
2024,2,24,2530,11:03,11:18,11:25,M3.6,3590,M,3,/content/drive/MyDrive/Data Skripsi/2024/02/24/20240224_111610_512_0171.jpg,20240224_111610_512_0171.jpg
2024,2,24,2540,11:54,11:59,12:04,M1.0,3590,M,3,/content/drive/MyDrive/Data Skripsi/2024/02/24/20240224_115622_512_0171.jpg,20240224_115622_512_0171.jpg
2024,2,24,2570,14:35,14:45,14:55,C3.9,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/24/20240224_144746_512_0171.jpg,20240224_144746_512_0171.jpg
2024,2,24,2600,16:40,16:48,16:55,C4.1,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/24/20240224_164634_512_0171.jpg,20240224_164634_512_0171.jpg
2024,2,24,2610,17:13,17:25,17:39,C5.8,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/24/20240224_172558_512_0171.jpg,20240224_172558_512_0171.jpg
2024,2,24,2620,17:39,17:56,18:10,C7.8,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/24/20240224_175634_512_0171.jpg,20240224_175634_512_0171.jpg
2024,2,24,2650,20:16,20:29,20:39,C4.3,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/24/20240224_202610_512_0171.jpg,20240224_202610_512_0171.jpg
2024,2,25,2730,6:41,6:58,7:15,C4.2,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/25/20240225_065646_512_0171.jpg,20240225_065646_512_0171.jpg
2024,2,25,2740,9:02,9:10,9:16,C2.5,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/25/20240225_090646_512_0171.jpg,20240225_090646_512_0171.jpg
2024,2,25,2780,10:55,11:01,11:06,C3.1,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/25/20240225_105610_512_0171.jpg,20240225_105610_512_0171.jpg
2024,2,25,2800,16:47,17:22,17:47,M2.0,3590,M,3,/content/drive/MyDrive/Data Skripsi/2024/02/25/20240225_172722_512_0171.jpg,20240225_172722_512_0171.jpg
2024,2,26,2960,15:54,16:01,16:08,C1.5,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/26/20240226_155558_512_0171.jpg,20240226_155558_512_0171.jpg
2024,2,26,2990,18:25,18:35,18:41,C2.0,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/26/20240226_183646_512_0171.jpg,20240226_183646_512_0171.jpg
2024,2,26,3000,21:52,21:55,21:59,C1.3,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/26/20240226_215734_512_0171.jpg,20240226_215734_512_0171.jpg
2024,2,27,3060,6:39,6:44,6:48,C1.2,3596,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/27/20240227_064622_512_0171.jpg,20240227_064622_512_0171.jpg
2024,2,27,3080,7:14,7:42,8:17,C3.4,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/27/20240227_074634_512_0171.jpg,20240227_074634_512_0171.jpg
2024,2,27,3160,14:20,14:35,14:54,C1.5,3595,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/27/20240227_143634_512_0171.jpg,20240227_143634_512_0171.jpg
2024,2,27,3190,19:51,20:00,20:11,C1.7,3595,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/27/20240227_200010_512_0171.jpg,20240227_200010_512_0171.jpg
2024,2,28,3220,0:39,0:44,0:48,C2.2,3594,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/28/20240228_004558_512_0171.jpg,20240228_004558_512_0171.jpg
2024,2,28,3230,2:23,2:29,2:33,C1.6,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/28/20240228_022610_512_0171.jpg,20240228_022610_512_0171.jpg
2024,2,28,3270,4:31,4:39,4:45,C1.8,3596,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/28/20240228_043634_512_0171.jpg,20240228_043634_512_0171.jpg
2024,2,28,3290,5:55,6:07,6:12,C2.9,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/28/20240228_060734_512_0171.jpg,20240228_060734_512_0171.jpg
2024,2,28,3310,6:54,7:00,7:04,C1.6,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/28/20240228_065646_512_0171.jpg,20240228_065646_512_0171.jpg
2024,2,28,3320,7:04,7:26,7:47,C2.4,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/28/20240228_072646_512_0171.jpg,20240228_072646_512_0171.jpg
2024,2,28,3340,8:56,9:09,9:27,C5.1,,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/28/20240228_090646_512_0171.jpg,20240228_090646_512_0171.jpg
2024,2,28,3390,16:24,18:54,21:15,M1.5,3590,M,3,/content/drive/MyDrive/Data Skripsi/2024/02/28/20240228_185610_512_0171.jpg,20240228_185610_512_0171.jpg
2024,2,29,3520,5:04,5:13,5:24,C3.9,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/29/20240229_051746_512_0171.jpg,20240229_051746_512_0171.jpg
2024,2,29,3540,7:32,7:39,7:45,C1.8,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/29/20240229_073646_512_0171.jpg,20240229_073646_512_0171.jpg
2024,2,29,3560,13:23,13:34,13:40,C2.3,,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/29/20240229_133658_512_0171.jpg,20240229_133658_512_0171.jpg
2024,2,29,3580,20:56,21:03,21:09,C2.4,,C,2,/content/drive/MyDrive/Data Skripsi/2024/02/29/20240229_210658_512_0171.jpg,20240229_210658_512_0171.jpg
2024,3,1,3630,1:21,1:25,1:29,C3.9,3590,C,2,/content/drive/MyDrive/Data Skripsi/2024/03/01/20240301_012646_512_0171.jpg,20240301_012646_512_0171.jpg
