year,mon,day,event,begin,max,end,class,region,new_class,matched_image,image_name,full_path,flare_label,flare_class_idx
2024,9,11,830,17:16,17:26,17:32,M1.6,3811.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/11/20240911_172658_512_0171.jpg,20240911_172658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/11/20240911_172658_512_0171.jpg,M,3
2024,9,11,840,17:44,17:52,18:00,M2.0,3814.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/11/20240911_175710_512_0171.jpg,20240911_175710_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/11/20240911_175710_512_0171.jpg,M,3
2024,9,11,870,19:42,19:49,19:53,C6.7,3824.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/11/20240911_194546_512_0171.jpg,20240911_194546_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/11/20240911_194546_512_0171.jpg,C,2
2024,9,11,890,23:49,00:12,00:32,M5.0,3811.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/11/20240911_235646_512_0171.jpg,20240911_235646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/11/20240911_235646_512_0171.jpg,M,3
2024,9,12,910,02:38,02:43,02:48,C9.9,3823.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_024622_512_0171.jpg,20240912_024622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_024622_512_0171.jpg,C,2
2024,9,12,930,03:01,03:05,03:09,C7.5,3811.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_030734_512_0171.jpg,20240912_030734_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_030734_512_0171.jpg,C,2
2024,9,12,940,03:55,04:04,04:11,M1.0,3811.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_040622_512_0171.jpg,20240912_040622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_040622_512_0171.jpg,M,3
2024,9,12,950,04:26,04:32,04:39,M1.2,3814.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_043646_512_0171.jpg,20240912_043646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_043646_512_0171.jpg,M,3
2024,9,12,1010,05:15,05:22,05:26,C6.6,3811.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_051646_512_0171.jpg,20240912_051646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_051646_512_0171.jpg,C,2
2024,9,12,1030,06:04,06:18,06:29,M2.7,3811.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_061658_512_0171.jpg,20240912_061658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_061658_512_0171.jpg,M,3
2024,9,12,1090,08:27,08:43,08:50,C9.7,,C,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_084558_512_0171.jpg,20240912_084558_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_084558_512_0171.jpg,C,2
2024,9,12,1110,09:31,09:43,09:51,X1.3,,X,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_094610_512_0171.jpg,20240912_094610_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_094610_512_0171.jpg,X,5
2024,9,12,1170,12:15,12:22,12:28,C8.2,3813.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_122658_512_0171.jpg,20240912_122658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_122658_512_0171.jpg,C,2
2024,9,12,1220,13:13,13:21,13:32,M1.2,,M,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_131658_512_0171.jpg,20240912_131658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_131658_512_0171.jpg,M,3
2024,9,12,1260,14:31,14:43,14:47,M6.8,3811.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_144622_512_0171.jpg,20240912_144622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_144622_512_0171.jpg,M,3
2024,9,12,1270,14:56,15:06,15:20,M1.6,,M,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_150722_512_0171.jpg,20240912_150722_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_150722_512_0171.jpg,M,3
2024,9,12,1320,18:23,18:31,18:37,C7.4,3811.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_182710_512_0171.jpg,20240912_182710_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_182710_512_0171.jpg,C,2
2024,9,12,1330,18:46,18:59,19:16,C9.7,,C,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_185646_512_0171.jpg,20240912_185646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_185646_512_0171.jpg,C,2
2024,9,12,1340,21:04,21:11,21:18,C8.9,3814.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_210722_512_0171.jpg,20240912_210722_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/12/20240912_210722_512_0171.jpg,C,2
2024,9,13,1550,00:46,00:56,01:05,M1.5,3811.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_005658_512_0171.jpg,20240913_005658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_005658_512_0171.jpg,M,3
2024,9,13,1360,01:29,01:37,01:53,M1.6,3811.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_013610_512_0171.jpg,20240913_013610_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_013610_512_0171.jpg,M,3
2024,9,13,1560,02:33,02:39,02:44,M1.3,3811.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_023558_512_0171.jpg,20240913_023558_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_023558_512_0171.jpg,M,3
2024,9,13,1400,04:58,05:00,05:07,M2.3,3811.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_050646_512_0171.jpg,20240913_050646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_050646_512_0171.jpg,M,3
2024,9,13,1420,06:38,06:56,07:34,M5.4,3811.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_065646_512_0171.jpg,20240913_065646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_065646_512_0171.jpg,M,3
2024,9,13,1420,07:03,07:08,07:12,M5.2,3811.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_070658_512_0171.jpg,20240913_070658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_070658_512_0171.jpg,M,3
2024,9,13,1450,08:14,08:37,08:50,M2.9,3814.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_083610_512_0171.jpg,20240913_083610_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_083610_512_0171.jpg,M,3
2024,9,13,1520,12:21,12:33,12:44,C9.6,3823.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_123658_512_0171.jpg,20240913_123658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_123658_512_0171.jpg,C,2
2024,9,13,1620,14:56,15:08,15:33,M1.2,3825.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_150622_512_0171.jpg,20240913_150622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_150622_512_0171.jpg,M,3
2024,9,13,1640,17:49,17:56,18:03,M1.4,3825.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_175646_512_0171.jpg,20240913_175646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_175646_512_0171.jpg,M,3
2024,9,13,1650,18:51,19:03,19:24,C9.4,3825.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_190622_512_0171.jpg,20240913_190622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_190622_512_0171.jpg,C,2
2024,9,13,1660,20:41,20:49,20:55,M1.1,3825.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_204758_512_0171.jpg,20240913_204758_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_204758_512_0171.jpg,M,3
2024,9,13,1670,21:23,21:29,21:38,C4.8,3825.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_212610_512_0171.jpg,20240913_212610_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_212610_512_0171.jpg,C,2
2024,9,13,1680,23:14,23:32,23:59,C6.2,3813.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_233710_512_0171.jpg,20240913_233710_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/13/20240913_233710_512_0171.jpg,C,2
2024,9,14,1690,00:48,00:58,01:07,C4.5,3813.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/14/20240914_005634_512_0171.jpg,20240914_005634_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/14/20240914_005634_512_0171.jpg,C,2
2024,9,14,1700,03:10,04:31,07:22,M1.0,3825.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/14/20240914_042558_512_0171.jpg,20240914_042558_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/14/20240914_042558_512_0171.jpg,M,3
2024,9,14,1720,07:26,07:41,07:53,M3.0,3825.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/14/20240914_073734_512_0171.jpg,20240914_073734_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/14/20240914_073734_512_0171.jpg,M,3
2024,9,14,1800,14:17,14:28,14:41,C5.4,3825.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/14/20240914_142658_512_0171.jpg,20240914_142658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/14/20240914_142658_512_0171.jpg,C,2
2024,9,14,1830,15:13,15:29,15:47,X4.5,3825.0,X,/content/drive/MyDrive/Data Skripsi/2024/09/14/20240914_152658_512_0171.jpg,20240914_152658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/14/20240914_152658_512_0171.jpg,X,5
2024,9,15,1950,07:49,07:55,08:03,C3.0,3824.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/15/20240915_075710_512_0171.jpg,20240915_075710_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/15/20240915_075710_512_0171.jpg,C,2
2024,9,15,1980,08:40,09:04,09:35,C2.3,3825.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/15/20240915_090722_512_0171.jpg,20240915_090722_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/15/20240915_090722_512_0171.jpg,C,2
2024,9,15,1970,10:34,11:12,11:50,C3.7,3825.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/15/20240915_111710_512_0171.jpg,20240915_111710_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/15/20240915_111710_512_0171.jpg,C,2
2024,9,15,2010,15:23,15:28,15:34,C4.7,3824.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/15/20240915_152646_512_0171.jpg,20240915_152646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/15/20240915_152646_512_0171.jpg,C,2
2024,9,15,2040,21:23,21:33,21:50,C3.9,3825.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/15/20240915_213710_512_0171.jpg,20240915_213710_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/15/20240915_213710_512_0171.jpg,C,2
2024,9,15,2050,23:17,23:34,23:50,C4.9,3824.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/15/20240915_233622_512_0171.jpg,20240915_233622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/15/20240915_233622_512_0171.jpg,C,2
2024,9,16,2060,01:21,01:25,01:29,C5.9,3824.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/16/20240916_012646_512_0171.jpg,20240916_012646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/16/20240916_012646_512_0171.jpg,C,2
2024,9,16,2070,01:39,01:45,01:52,C4.3,,C,/content/drive/MyDrive/Data Skripsi/2024/09/16/20240916_014634_512_0171.jpg,20240916_014634_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/16/20240916_014634_512_0171.jpg,C,2
2024,9,16,2120,13:30,13:51,14:10,C5.0,3825.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/16/20240916_134710_512_0171.jpg,20240916_134710_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/16/20240916_134710_512_0171.jpg,C,2
2024,9,16,2170,23:29,23:57,00:20,C9.6,3825.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/16/20240916_235722_512_0171.jpg,20240916_235722_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/16/20240916_235722_512_0171.jpg,C,2
2024,9,17,2190,06:24,06:40,06:50,C4.4,3828.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/17/20240917_063634_512_0171.jpg,20240917_063634_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/17/20240917_063634_512_0171.jpg,C,2
2024,9,17,2200,12:20,12:33,12:42,C3.9,3824.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/17/20240917_123646_512_0171.jpg,20240917_123646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/17/20240917_123646_512_0171.jpg,C,2
2024,9,17,2240,18:52,19:09,19:21,C3.1,3828.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/17/20240917_190634_512_0171.jpg,20240917_190634_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/17/20240917_190634_512_0171.jpg,C,2
2024,9,18,2300,03:33,03:44,03:54,C4.1,3828.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/18/20240918_034634_512_0171.jpg,20240918_034634_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/18/20240918_034634_512_0171.jpg,C,2
2024,9,18,2340,12:52,13:14,13:39,C2.9,,C,/content/drive/MyDrive/Data Skripsi/2024/09/18/20240918_131622_512_0171.jpg,20240918_131622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/18/20240918_131622_512_0171.jpg,C,2
2024,9,18,2360,15:59,16:05,16:09,C2.1,3824.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/18/20240918_160622_512_0171.jpg,20240918_160622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/18/20240918_160622_512_0171.jpg,C,2
2024,9,18,2370,16:35,16:43,16:50,C3.0,3825.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/18/20240918_164634_512_0171.jpg,20240918_164634_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/18/20240918_164634_512_0171.jpg,C,2
2024,9,19,2430,07:59,08:04,08:11,C2.4,3824.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/19/20240919_080634_512_0171.jpg,20240919_080634_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/19/20240919_080634_512_0171.jpg,C,2
2024,9,19,2460,15:17,15:27,15:35,C2.6,3825.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/19/20240919_152710_512_0171.jpg,20240919_152710_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/19/20240919_152710_512_0171.jpg,C,2
2024,9,19,2470,21:46,21:52,21:57,C2.4,3831.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/19/20240919_215634_512_0171.jpg,20240919_215634_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/19/20240919_215634_512_0171.jpg,C,2
2024,9,19,2480,22:01,22:06,22:13,C2.1,3824.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/19/20240919_220634_512_0171.jpg,20240919_220634_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/19/20240919_220634_512_0171.jpg,C,2
2024,9,20,2550,14:45,14:57,15:04,C3.9,3831.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/20/20240920_145646_512_0171.jpg,20240920_145646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/20/20240920_145646_512_0171.jpg,C,2
2024,9,21,2570,07:05,07:16,07:35,C2.0,,C,/content/drive/MyDrive/Data Skripsi/2024/09/21/20240921_071610_512_0171.jpg,20240921_071610_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/21/20240921_071610_512_0171.jpg,C,2
2024,9,21,2600,13:35,13:41,13:46,C1.6,3831.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/21/20240921_133534_512_0171.jpg,20240921_133534_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/21/20240921_133534_512_0171.jpg,C,2
2024,9,21,2620,20:37,20:46,20:50,C4.4,3831.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/21/20240921_204546_512_0171.jpg,20240921_204546_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/21/20240921_204546_512_0171.jpg,C,2
2024,9,22,2770,13:18,13:27,13:42,C3.7,3828.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/22/20240922_132658_512_0171.jpg,20240922_132658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/22/20240922_132658_512_0171.jpg,C,2
2024,9,22,2840,21:12,21:39,22:05,M3.7,3835.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/22/20240922_213646_512_0171.jpg,20240922_213646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/22/20240922_213646_512_0171.jpg,M,3
2024,9,23,2900,09:59,10:06,10:10,C4.5,3825.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/23/20240923_100610_512_0171.jpg,20240923_100610_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/23/20240923_100610_512_0171.jpg,C,2
2024,9,23,2920,14:23,14:56,15:34,M1.3,3836.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/23/20240923_145634_512_0171.jpg,20240923_145634_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/23/20240923_145634_512_0171.jpg,M,3
2024,9,23,2940,17:10,17:16,17:25,C3.3,3828.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/23/20240923_171622_512_0171.jpg,20240923_171622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/23/20240923_171622_512_0171.jpg,C,2
2024,9,24,2970,03:33,03:51,06:26,C6.5,3835.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/24/20240924_034646_512_0171.jpg,20240924_034646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/24/20240924_034646_512_0171.jpg,C,2
2024,9,24,2980,05:22,05:29,05:34,C2.4,3833.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/24/20240924_052746_512_0171.jpg,20240924_052746_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/24/20240924_052746_512_0171.jpg,C,2
2024,9,24,2990,06:26,06:33,06:45,C2.1,3835.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/24/20240924_063658_512_0171.jpg,20240924_063658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/24/20240924_063658_512_0171.jpg,C,2
2024,9,24,3000,08:03,08:09,08:14,C2.2,3836.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/24/20240924_080558_512_0171.jpg,20240924_080558_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/24/20240924_080558_512_0171.jpg,C,2
2024,9,24,3010,09:26,09:34,09:39,C3.3,3833.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/24/20240924_093622_512_0171.jpg,20240924_093622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/24/20240924_093622_512_0171.jpg,C,2
2024,9,24,3020,11:29,11:46,12:01,C6.9,3828.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/24/20240924_114558_512_0171.jpg,20240924_114558_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/24/20240924_114558_512_0171.jpg,C,2
2024,9,24,3100,19:21,19:28,19:35,C2.8,3833.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/24/20240924_192610_512_0171.jpg,20240924_192610_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/24/20240924_192610_512_0171.jpg,C,2
2024,9,25,3230,14:41,15:55,16:41,C9.6,3836.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/25/20240925_155646_512_0171.jpg,20240925_155646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/25/20240925_155646_512_0171.jpg,C,2
2024,9,25,3260,20:09,20:39,21:10,C4.4,3836.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/25/20240925_203634_512_0171.jpg,20240925_203634_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/25/20240925_203634_512_0171.jpg,C,2
2024,9,25,3270,22:57,23:12,23:23,M1.3,3828.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/25/20240925_231658_512_0171.jpg,20240925_231658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/25/20240925_231658_512_0171.jpg,M,3
2024,9,26,3310,06:04,06:12,06:16,C2.9,3836.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/26/20240926_061546_512_0171.jpg,20240926_061546_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/26/20240926_061546_512_0171.jpg,C,2
2024,9,26,3350,11:22,11:31,11:40,C3.8,3839.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/26/20240926_112710_512_0171.jpg,20240926_112710_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/26/20240926_112710_512_0171.jpg,C,2
2024,9,26,3380,19:41,19:49,19:54,C5.0,3839.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/26/20240926_194710_512_0171.jpg,20240926_194710_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/26/20240926_194710_512_0171.jpg,C,2
2024,9,26,3390,20:33,20:39,20:45,C8.1,3839.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/26/20240926_203710_512_0171.jpg,20240926_203710_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/26/20240926_203710_512_0171.jpg,C,2
2024,9,26,3400,22:58,23:12,23:20,M1.4,3839.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/26/20240926_231710_512_0171.jpg,20240926_231710_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/26/20240926_231710_512_0171.jpg,M,3
2024,9,27,3430,00:40,00:49,00:59,C4.8,3839.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/27/20240927_004634_512_0171.jpg,20240927_004634_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/27/20240927_004634_512_0171.jpg,C,2
2024,9,27,3440,01:23,01:34,01:46,C5.3,3839.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/27/20240927_013646_512_0171.jpg,20240927_013646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/27/20240927_013646_512_0171.jpg,C,2
2024,9,27,3480,07:43,08:00,08:15,C9.9,3839.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/27/20240927_075722_512_0171.jpg,20240927_075722_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/27/20240927_075722_512_0171.jpg,C,2
2024,9,27,3520,10:15,10:29,10:48,C8.4,3839.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/27/20240927_102646_512_0171.jpg,20240927_102646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/27/20240927_102646_512_0171.jpg,C,2
2024,9,27,3650,18:36,18:46,18:55,C3.3,3839.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/27/20240927_184610_512_0171.jpg,20240927_184610_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/27/20240927_184610_512_0171.jpg,C,2
2024,9,28,3670,00:17,00:23,00:30,C3.3,3836.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/28/20240928_002546_512_0171.jpg,20240928_002546_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/28/20240928_002546_512_0171.jpg,C,2
2024,9,28,3690,03:45,03:49,03:53,C3.0,3839.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/28/20240928_034622_512_0171.jpg,20240928_034622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/28/20240928_034622_512_0171.jpg,C,2
2024,9,28,3710,06:01,06:11,06:20,C3.7,3835.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/28/20240928_060622_512_0171.jpg,20240928_060622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/28/20240928_060622_512_0171.jpg,C,2
2024,9,28,3730,08:02,08:09,08:13,C3.7,3835.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/28/20240928_080610_512_0171.jpg,20240928_080610_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/28/20240928_080610_512_0171.jpg,C,2
2024,9,28,3810,15:50,15:59,16:06,C2.8,3836.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/28/20240928_155634_512_0171.jpg,20240928_155634_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/28/20240928_155634_512_0171.jpg,C,2
2024,9,29,3850,05:23,06:12,06:54,C4.9,3836.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/29/20240929_061646_512_0171.jpg,20240929_061646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/29/20240929_061646_512_0171.jpg,C,2
2024,9,29,3880,12:49,12:53,12:58,M1.0,,M,/content/drive/MyDrive/Data Skripsi/2024/09/29/20240929_125746_512_0171.jpg,20240929_125746_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/29/20240929_125746_512_0171.jpg,M,3
2024,9,29,3890,14:09,14:24,14:31,M1.7,3842.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/29/20240929_142646_512_0171.jpg,20240929_142646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/29/20240929_142646_512_0171.jpg,M,3
2024,9,29,3910,14:31,14:41,14:46,M1.7,3842.0,M,/content/drive/MyDrive/Data Skripsi/2024/09/29/20240929_143734_512_0171.jpg,20240929_143734_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/29/20240929_143734_512_0171.jpg,M,3
2024,9,29,3940,20:48,20:53,20:57,C2.5,3836.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/29/20240929_205658_512_0171.jpg,20240929_205658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/29/20240929_205658_512_0171.jpg,C,2
2024,9,29,3950,21:32,21:45,21:50,C6.4,3842.0,C,/content/drive/MyDrive/Data Skripsi/2024/09/29/20240929_214622_512_0171.jpg,20240929_214622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2024/09/29/20240929_214622_512_0171.jpg,C,2
